timestamp,temperature,pressure,humidity,rainfall_mm,wind_speed,pressure_drop_5min,pressure_drop_15min,humidity_change_15min,cloud_env_pwv,cloud_env_cloud_base,cloud_env_sat_bt,cloud_env_ctc,cloud_env_radar_dbz,cloud_env_echo_top
20-07-2017 10:16:30,32.5,1007.383,76.61,0.0001,5.102,-0.29,0.045,2.124,65.176,3248.1,288.665,-0.08394,8.736,3940.9
20-07-2017 10:17:00,31.645,1007.763,74.054,0.0008,4.459,0.204,0.039,-1.239,63.607,3250.9,288.654,0.1586,9.34,4043.6
20-07-2017 10:17:30,32.256,1007.522,74.553,0.0008,4.255,-0.074,-0.018,-1.253,64.681,3286.2,288.982,0.0931,10.703,4000.8
20-07-2017 10:18:00,32.256,1007.538,76.154,0.0001,5.406,0.006,-0.132,2.021,65.338,3350.5,288.84,-0.12962,8.159,3957.3
20-07-2017 10:18:30,31.698,1007.34,74.209,0.0007,3.451,-0.39,-0.237,-0.675,64.34,3231.0,288.723,-0.0749,7.219,3997.6
20-07-2017 10:19:00,31.97,1007.512,74.992,0.0004,3.602,-0.031,-0.192,0.08,65.469,3207.2,288.69,0.04089,13.228,3930.4
20-07-2017 10:19:30,32.235,1007.442,75.598,0.0001,5.296,-0.153,-0.079,-0.641,64.785,3191.7,288.805,-0.06487,11.157,3970.2
20-07-2017 10:20:00,31.724,1007.494,76.178,0.0003,4.296,-0.211,0.059,2.777,65.928,3259.9,288.56,0.07144,10.657,3997.7
20-07-2017 10:20:30,31.768,1007.551,72.333,0.0013,4.122,0.077,-0.186,-2.589,66.089,3274.0,288.947,-0.09113,11.779,3922.4
20-07-2017 10:21:00,31.664,1007.682,76.072,0.0004,3.548,-0.072,0.129,-1.796,64.531,3222.7,288.378,-0.18495,10.438,4025.3
20-07-2017 10:21:30,31.556,1007.592,74.649,0.0008,4.537,0.209,-0.002,-2.097,65.061,3288.9,288.578,0.25304,10.711,3951.8
20-07-2017 10:22:00,31.638,1007.604,76.061,0.0,4.595,-0.159,-0.111,-0.963,65.147,3273.3,288.884,-0.10821,8.353,3927.4
20-07-2017 10:22:30,31.495,1007.436,76.165,0.0007,3.611,-0.086,-0.007,1.129,65.495,3252.2,288.361,-0.32762,11.126,3946.0
20-07-2017 10:23:00,31.8,1007.461,77.412,0.0015,4.184,-0.077,-0.177,1.93,65.012,3204.9,288.229,0.17939,10.559,4108.8
20-07-2017 10:23:30,31.599,1007.783,77.03,0.0003,4.067,0.443,0.287,0.527,65.152,3225.9,288.72,-0.01852,10.08,3901.1
20-07-2017 10:24:00,31.841,1007.479,77.02,0.0002,4.422,-0.033,-0.072,-0.321,64.805,3128.5,288.192,-0.20428,9.909,4021.8
20-07-2017 10:24:30,31.393,1007.766,77.166,0.0005,3.596,0.324,0.19,5.093,65.092,3261.8,288.311,0.36796,10.194,3962.4
20-07-2017 10:25:00,31.856,1007.538,75.437,0.0012,5.019,0.044,0.151,2.41,66.038,3251.3,288.928,0.1641,11.012,3982.5
20-07-2017 10:25:30,31.981,1007.567,75.048,0.0001,4.817,0.016,0.093,-1.916,65.517,3259.4,288.64,0.07933,9.855,4030.2
20-07-2017 10:26:00,31.265,1007.695,76.309,0.0003,4.05,0.013,-0.034,1.725,65.561,3275.2,289.087,-0.15,11.348,4027.7
20-07-2017 10:26:30,31.857,1007.72,76.098,0.0001,4.138,0.128,0.047,2.106,65.578,3269.3,288.34,-0.20692,9.47,3966.0
20-07-2017 10:27:00,32.061,1007.554,74.536,0.0003,4.186,-0.05,-0.005,1.418,64.877,3244.5,288.673,0.24066,9.189,3932.1
20-07-2017 10:27:30,31.452,1007.52,75.607,0.0004,3.801,0.084,-0.076,1.44,65.255,3252.4,288.821,-0.16148,7.999,4031.1
20-07-2017 10:28:00,32.163,1007.56,74.947,0.0014,4.002,0.099,0.028,2.051,64.132,3179.8,288.35,0.09483,10.292,4027.6
20-07-2017 10:28:30,31.849,1007.608,73.719,0.0003,4.106,-0.175,-0.122,-4.418,66.015,3220.8,289.01,0.25218,12.415,3985.8
20-07-2017 10:29:00,31.559,1007.674,76.936,0.0004,5.236,0.195,0.131,1.969,62.774,3252.5,288.854,-0.39616,12.054,4022.1
20-07-2017 10:29:30,31.721,1007.567,75.083,0.0011,4.836,-0.199,-0.028,0.17,64.93,3213.2,288.218,-0.08226,8.114,3977.7
20-07-2017 10:30:00,31.865,1007.641,78.073,0.0002,4.829,0.103,-0.064,2.191,65.913,3293.0,288.69,0.29929,10.068,3958.6
20-07-2017 10:30:30,31.745,1007.764,72.562,0.0006,4.49,0.197,0.29,-3.882,63.909,3217.1,288.817,-0.08285,4.341,4000.2
20-07-2017 10:31:00,31.851,1007.613,74.165,0.0007,3.598,-0.082,-0.141,-2.254,65.32,3260.8,288.524,-0.27987,11.103,4026.0
20-07-2017 10:31:30,31.486,1007.604,75.049,0.0002,4.243,-0.116,0.221,-1.561,64.455,3255.8,288.257,0.13028,11.486,4015.5
20-07-2017 10:32:00,31.749,1007.385,76.706,0.0001,4.85,-0.169,-0.378,2.652,64.705,3287.3,288.784,0.55367,10.201,4025.5
20-07-2017 10:32:30,31.353,1007.251,75.599,0.0003,3.513,-0.269,-0.271,1.046,65.757,3295.0,289.364,-0.09982,10.986,3962.0
20-07-2017 10:33:00,31.669,1007.614,75.466,0.0002,4.65,0.054,0.076,-0.688,65.158,3284.7,288.585,-0.0963,8.526,4079.1
20-07-2017 10:33:30,31.471,1007.556,73.309,0.0002,5.662,-0.052,0.216,-0.9,63.373,3144.7,289.172,-0.0548,8.868,3982.9
20-07-2017 10:34:00,31.503,1007.505,73.265,0.0018,4.905,-0.169,-0.007,-1.728,64.219,3309.7,288.475,-0.20305,9.78,3994.1
20-07-2017 10:34:30,31.996,1007.596,75.484,0.0003,5.116,0.029,0.154,-0.114,65.78,3326.4,288.766,0.22857,8.756,3934.1
20-07-2017 10:35:00,31.95,1007.56,72.954,0.001,4.399,-0.081,0.066,-3.224,65.359,3225.9,288.932,-0.03359,11.059,3990.3
20-07-2017 10:35:30,31.829,1007.702,74.202,0.0001,4.849,-0.062,0.151,1.869,66.399,3261.8,288.698,-0.16039,10.425,4026.6
20-07-2017 10:36:00,31.394,1007.577,75.751,0.0014,3.837,-0.036,-0.105,-0.321,66.346,3205.5,288.612,0.11018,9.208,4038.1
20-07-2017 10:36:30,31.588,1007.477,73.527,0.0008,4.745,-0.127,-0.115,-1.123,64.726,3152.6,288.919,0.32838,7.607,4078.1
20-07-2017 10:37:00,31.961,1007.686,77.408,0.0008,4.661,0.301,0.082,1.347,67.003,3213.1,289.268,-0.06383,7.647,4026.0
20-07-2017 10:37:30,31.693,1007.541,76.836,0.0002,4.442,0.29,0.105,0.671,65.02,3223.0,288.791,-0.36113,12.319,4013.8
20-07-2017 10:38:00,32.227,1007.63,72.643,0.0003,5.058,0.016,0.169,-4.769,64.23,3232.3,288.546,-0.07355,9.997,3977.7
20-07-2017 10:38:30,31.746,1007.51,73.601,0.0004,3.945,-0.046,-0.273,-3.429,64.493,3202.1,288.644,0.45537,9.964,3966.9
20-07-2017 10:39:00,31.685,1007.489,71.571,0.0008,4.156,-0.016,0.01,-5.449,63.195,3213.3,289.457,0.0487,11.646,4048.5
20-07-2017 10:39:30,31.56,1007.577,73.826,0.0009,4.325,-0.019,-0.189,-3.339,66.286,3249.4,288.741,-0.46712,7.951,4047.6
20-07-2017 10:40:00,31.661,1007.569,76.15,0.0,3.65,0.009,0.031,0.713,66.276,3211.5,288.523,-0.192,8.903,3946.1
20-07-2017 10:40:30,31.589,1007.625,74.379,0.0012,4.404,-0.077,0.058,-0.669,64.188,3277.2,288.357,-0.18472,8.453,4036.2
20-07-2017 10:41:00,31.794,1007.535,75.691,0.0014,3.237,-0.042,-0.16,-0.618,64.818,3284.1,288.153,0.2263,11.689,4032.5
20-07-2017 10:41:30,31.856,1007.347,72.716,0.0004,4.896,-0.13,-0.373,-3.382,65.076,3369.0,288.81,0.37208,11.581,3944.3
20-07-2017 10:42:00,31.411,1007.515,76.197,0.0001,4.296,-0.171,-0.039,1.661,64.232,3306.3,288.897,-0.11404,12.766,4027.0
20-07-2017 10:42:30,31.274,1007.662,74.167,0.0009,3.955,0.121,0.142,-1.44,63.596,3262.2,288.582,-0.10044,12.2,3947.5
20-07-2017 10:43:00,31.138,1007.531,75.018,0.0004,3.767,-0.099,-0.029,0.071,64.832,3219.0,288.696,-0.11606,11.912,3878.5
20-07-2017 10:43:30,31.724,1007.537,74.861,0.0008,4.127,0.027,-0.071,1.142,64.743,3264.7,288.35,0.02218,9.706,3992.0
20-07-2017 10:44:00,31.311,1007.685,73.093,0.0008,4.681,0.196,0.011,-3.843,64.689,3266.3,288.741,0.24779,9.301,4012.9
20-07-2017 10:44:30,31.048,1007.482,73.27,0.0,4.597,-0.095,-0.085,-1.812,65.178,3224.3,288.845,-0.10021,9.235,3994.2
20-07-2017 10:45:00,31.673,1007.382,76.452,0.0005,3.845,-0.187,-0.259,-1.621,66.144,3289.2,288.54,0.18134,9.735,4143.4
20-07-2017 10:45:30,32.2,1007.548,75.598,0.0003,3.76,-0.077,-0.216,3.037,64.758,3180.1,289.208,-0.04529,11.726,4018.9
20-07-2017 10:46:00,31.564,1007.509,76.575,0.0015,4.662,-0.026,-0.104,2.41,65.136,3237.8,288.45,-0.21105,10.661,4007.4
20-07-2017 10:46:30,31.776,1007.451,75.487,0.0002,3.835,0.104,-0.153,0.438,65.581,3277.8,288.786,0.25281,11.071,4021.5
20-07-2017 10:47:00,31.576,1007.546,75.214,0.0001,4.304,0.031,0.161,-1.492,65.443,3235.6,288.955,-0.05411,10.554,3977.9
20-07-2017 10:47:30,31.531,1007.626,72.411,0.0011,4.342,-0.036,0.375,-3.188,64.508,3239.7,288.678,-0.15552,8.074,4046.5
20-07-2017 10:48:00,31.775,1007.566,74.594,0.0001,4.455,0.035,-0.048,-0.871,65.077,3243.1,288.644,-0.20274,9.0,4018.1
20-07-2017 10:48:30,31.472,1007.604,74.959,0.0006,4.783,0.067,0.048,1.65,65.438,3208.2,288.272,0.23187,9.789,4015.8
20-07-2017 10:49:00,31.601,1007.785,77.93,0.0002,3.51,0.1,0.28,4.665,64.097,3308.7,289.108,0.18885,8.916,3968.8
20-07-2017 10:49:30,31.615,1007.526,76.03,0.0004,3.121,0.044,-0.07,0.547,66.011,3199.1,288.65,-0.123,9.574,3921.8
20-07-2017 10:50:00,31.357,1007.6,77.304,0.0005,3.927,0.218,0.04,4.35,66.145,3265.9,288.862,0.12639,10.32,3974.9
20-07-2017 10:50:30,31.772,1007.506,75.896,0.0003,5.349,-0.042,-0.196,1.694,64.422,3270.7,288.903,-0.17485,8.183,4014.1
20-07-2017 10:51:00,31.47,1007.465,73.933,0.0018,5.481,-0.044,-0.112,-1.818,65.155,3202.6,288.512,-0.13054,8.899,3977.8
20-07-2017 10:51:30,31.324,1007.497,75.176,0.0001,5.367,0.046,0.02,1.649,65.514,3253.7,288.642,0.29442,7.753,4014.6
20-07-2017 10:52:00,31.637,1007.51,75.354,0.0002,4.152,-0.036,-0.176,-2.054,64.564,3204.5,289.101,-0.13795,9.103,3988.4
20-07-2017 10:52:30,31.278,1007.61,73.591,0.0003,3.199,-0.016,0.069,-3.245,65.385,3319.6,288.366,0.11902,10.435,4021.5
20-07-2017 10:53:00,31.499,1007.849,74.423,0.0005,2.862,0.283,0.219,1.781,65.131,3193.1,289.339,0.05585,6.171,3951.2
20-07-2017 10:53:30,31.49,1007.481,74.691,0.0003,3.9,-0.123,-0.029,1.09,63.826,3217.3,288.478,-0.49612,9.365,4009.6
20-07-2017 10:54:00,31.753,1007.517,77.408,0.0001,4.149,-0.268,0.028,5.837,65.367,3188.8,288.347,0.13158,9.458,3968.0
20-07-2017 10:54:30,31.6,1007.559,71.879,0.0015,5.048,0.033,-0.018,-1.947,64.12,3182.1,288.741,0.50818,8.589,3923.1
20-07-2017 10:55:00,31.464,1007.614,76.809,0.0003,4.789,0.014,0.045,0.659,65.751,3329.6,289.363,-0.30649,9.883,3991.7
20-07-2017 10:55:30,31.675,1007.599,73.595,0.0002,4.404,0.093,-0.026,-0.784,64.463,3277.1,288.128,-0.3524,9.69,4076.8
20-07-2017 10:56:00,31.807,1007.721,72.942,0.0003,3.734,0.256,0.186,-2.749,64.871,3257.0,288.659,0.35808,10.606,3927.1
20-07-2017 10:56:30,31.599,1007.276,76.77,0.0001,3.691,-0.221,-0.071,4.053,66.098,3217.2,288.844,0.0262,9.713,4006.0
20-07-2017 10:57:00,31.451,1007.281,76.098,0.0001,4.42,-0.229,-0.234,-0.099,65.397,3295.4,288.711,-0.01415,8.274,4039.9
20-07-2017 10:57:30,31.121,1007.507,76.882,0.0001,4.686,-0.103,-0.155,2.714,64.136,3208.8,288.816,-0.11275,10.8,4115.0
20-07-2017 10:58:00,31.172,1007.699,76.201,0.0001,4.503,-0.15,0.168,1.183,64.188,3289.7,288.486,-0.14725,7.61,3975.4
20-07-2017 10:58:30,31.361,1007.379,78.09,0.0001,3.647,-0.102,-0.158,3.229,64.521,3206.4,288.521,0.08544,9.718,3968.4
20-07-2017 10:59:00,31.274,1007.206,75.838,0.0003,4.658,-0.311,-0.479,2.745,65.316,3217.8,288.656,-0.07952,11.261,3941.7
20-07-2017 10:59:30,31.38,1007.636,74.765,0.0005,4.523,0.077,0.154,1.495,65.287,3287.9,288.362,-0.05936,10.694,4057.0
20-07-2017 11:00:00,31.43,1007.546,73.103,0.0005,3.626,-0.068,0.164,-3.349,64.326,3172.6,288.538,0.03625,8.332,3956.6
20-07-2017 11:00:30,31.548,1007.386,74.453,0.0,3.797,-0.213,-0.162,-1.145,64.066,3159.3,288.434,-0.0638,9.267,3981.5
20-07-2017 11:01:00,31.387,1007.399,71.419,0.0013,4.681,-0.322,-0.11,-5.156,65.225,3076.9,288.41,0.10639,13.94,3907.6
20-07-2017 11:01:30,31.526,1007.401,71.61,0.0009,4.127,0.125,-0.05,-3.877,64.855,3107.1,288.647,-0.20259,10.735,4044.2
20-07-2017 11:02:00,31.41,1007.53,72.125,0.0017,5.221,0.249,-0.016,-3.09,66.726,3137.3,288.005,-0.08244,9.281,4057.9
20-07-2017 11:02:30,30.9,1007.442,69.431,0.0002,4.569,-0.065,-0.184,-2.98,65.029,3086.9,288.482,0.6207,7.016,4042.3
20-07-2017 11:03:00,31.148,1007.576,72.795,0.0005,3.976,-0.123,0.01,-1.799,66.451,3198.0,289.246,-0.12855,10.129,3919.7
20-07-2017 11:03:30,31.346,1007.174,69.759,0.0001,4.262,-0.205,-0.43,-5.2,64.064,3009.3,288.225,-0.15478,11.787,4030.4
20-07-2017 11:04:00,31.069,1007.414,72.668,0.0008,4.306,0.208,-0.371,-5.262,63.741,3090.5,288.937,0.17111,8.746,3916.4
20-07-2017 11:04:30,31.521,1007.382,73.886,0.0001,3.831,-0.254,-0.144,-2.144,64.104,3103.9,288.568,-0.28327,7.718,4002.9
20-07-2017 11:05:00,31.743,1007.486,71.873,0.0002,3.72,-0.06,-0.114,-5.431,65.951,2987.2,288.37,-0.20629,9.732,4010.3
20-07-2017 11:05:30,31.665,1007.452,75.104,0.0003,4.689,0.066,-0.054,-0.792,66.405,3059.6,288.155,0.1114,10.987,4015.5
20-07-2017 11:06:00,31.295,1007.613,70.397,0.0005,4.775,0.214,0.148,-3.536,64.374,3160.7,288.593,0.41611,8.036,4026.7
20-07-2017 11:06:30,31.721,1007.294,74.375,0.0004,4.63,-0.107,-0.203,-0.801,64.632,3130.9,288.987,-0.07933,12.479,3999.6
20-07-2017 11:07:00,31.374,1007.522,73.601,0.0001,5.177,-0.008,0.012,-1.753,64.065,3208.1,288.434,-0.23015,9.724,3901.9
20-07-2017 11:07:30,31.253,1007.584,70.014,0.0003,3.943,0.142,-0.026,-3.577,63.551,3206.7,288.527,0.20994,9.922,4026.8
20-07-2017 11:08:00,31.173,1007.74,76.654,0.0013,5.273,0.164,-0.109,2.231,65.575,3151.1,288.854,0.06327,10.924,4004.9
20-07-2017 11:08:30,31.25,1007.459,72.493,0.001,3.727,0.285,-0.022,-2.199,65.178,3145.1,288.653,-0.3874,10.352,3954.9
20-07-2017 11:09:00,31.217,1007.556,71.272,0.0004,3.66,0.142,0.039,-6.136,65.008,3132.7,288.079,-0.0363,11.838,3921.5
20-07-2017 11:09:30,31.357,1007.301,70.478,0.0004,3.212,-0.081,-0.258,-1.401,63.88,2996.7,288.581,0.46268,9.574,4077.0
20-07-2017 11:10:00,31.343,1007.23,72.258,0.0001,4.0,-0.256,-0.384,-4.551,66.312,3059.7,289.005,-0.02037,11.433,4061.6
20-07-2017 11:10:30,31.304,1007.618,72.397,0.0001,3.966,0.166,0.019,-1.198,64.597,3134.4,288.54,-0.63806,11.429,4035.3
20-07-2017 11:11:00,31.401,1007.516,72.742,0.0001,4.584,-0.097,-0.205,-0.2,65.427,3160.2,287.729,0.06377,10.843,3966.2
20-07-2017 11:11:30,31.589,1007.658,72.141,0.0003,4.414,0.364,0.382,-4.628,63.836,3143.9,288.668,0.38145,9.403,3874.2
20-07-2017 11:12:00,31.517,1007.352,73.538,0.0007,3.552,-0.17,0.071,-2.56,64.848,3084.8,288.492,-0.3326,8.912,4038.2
20-07-2017 11:12:30,30.909,1007.579,72.007,0.0003,4.032,-0.005,0.072,-4.875,65.233,3176.3,288.002,-0.22211,9.716,4018.3
20-07-2017 11:13:00,30.63,1007.741,69.686,0.0001,4.045,0.001,0.042,-6.515,65.262,3203.5,288.047,0.42063,8.594,3981.3
20-07-2017 11:13:30,31.502,1007.567,72.364,0.0003,3.202,0.108,0.188,-5.726,65.124,3176.3,288.844,0.14202,11.335,4056.2
20-07-2017 11:14:00,30.915,1007.55,69.037,0.0001,3.679,-0.006,0.344,-6.801,65.396,3178.9,288.331,-0.28239,10.898,4042.4
20-07-2017 11:14:30,31.2,1007.518,73.119,0.0007,3.805,0.217,-0.118,-1.646,64.096,3101.4,288.279,0.10451,9.878,4008.8
20-07-2017 11:15:00,30.952,1007.328,71.119,0.0001,5.128,0.098,-0.218,-1.983,65.158,3183.2,288.54,0.03949,8.937,4001.8
20-07-2017 11:15:30,30.794,1007.68,72.833,0.0003,4.383,0.062,0.294,-1.62,65.091,3136.7,288.358,0.02035,9.153,4002.5
20-07-2017 11:16:00,31.369,1007.444,74.559,0.0006,4.665,-0.072,0.045,3.14,65.185,3155.0,288.581,0.06622,9.508,4034.0
20-07-2017 11:16:30,31.423,1007.577,71.165,0.0001,3.369,-0.081,0.176,-0.445,65.058,3147.7,288.49,-0.19501,10.579,3957.1
20-07-2017 11:17:00,31.077,1007.329,74.18,0.0,4.984,-0.023,-0.201,2.055,63.981,3123.3,288.191,-0.04627,8.223,4021.3
20-07-2017 11:17:30,30.574,1007.375,71.938,0.0004,5.049,-0.204,-0.067,2.507,63.946,3086.4,288.398,0.24641,11.957,3954.0
20-07-2017 11:18:00,31.073,1007.689,75.218,0.0,3.069,-0.052,0.113,2.423,63.229,3125.3,288.684,0.08297,13.633,4066.8
20-07-2017 11:18:30,31.308,1007.475,72.04,0.0004,3.845,-0.092,0.301,2.281,65.654,3178.7,288.564,-0.0787,10.893,4026.6
20-07-2017 11:19:00,30.828,1007.691,71.327,0.0007,4.565,0.141,0.277,-1.34,65.662,3107.3,288.527,0.28432,10.051,3965.6
20-07-2017 11:19:30,31.244,1007.507,73.619,0.0002,4.655,-0.011,0.125,-0.267,65.675,3174.1,289.132,0.12195,10.087,4004.0
20-07-2017 11:20:00,31.182,1007.296,71.935,0.0003,3.861,-0.032,-0.19,0.062,65.245,3166.3,288.77,-0.16274,10.719,3957.3
20-07-2017 11:20:30,31.331,1007.624,71.326,0.0013,4.085,-0.056,0.172,-3.778,63.294,3114.5,288.807,-0.13455,8.396,4075.2
20-07-2017 11:21:00,31.204,1007.446,71.871,0.0003,3.91,0.002,-0.167,1.474,64.179,3198.8,288.501,-0.09484,12.711,4081.1
20-07-2017 11:21:30,30.931,1007.601,72.521,0.0028,4.334,0.024,0.307,-1.854,65.136,3111.6,288.617,-0.03977,10.53,4034.8
20-07-2017 11:22:00,31.461,1007.52,74.601,0.0001,4.986,0.191,-0.002,1.001,65.108,3204.9,288.422,0.08361,9.364,4077.8
20-07-2017 11:22:30,31.122,1007.332,69.687,0.0006,3.805,-0.043,-0.252,-0.327,64.822,3151.1,288.784,0.04811,10.957,4007.6
20-07-2017 11:23:00,31.143,1007.537,72.623,0.0005,4.868,-0.152,-0.203,-4.032,65.295,3128.6,288.518,-0.08328,10.809,4038.2
20-07-2017 11:23:30,30.917,1007.78,73.526,0.001,3.799,0.305,0.321,1.033,65.009,3085.0,288.618,0.04065,11.596,4061.2
20-07-2017 11:24:00,31.027,1007.576,72.878,0.0,3.759,-0.115,0.02,1.606,65.097,3125.0,288.599,-0.03608,12.035,3999.7
20-07-2017 11:24:30,30.917,1007.51,74.553,0.0002,4.759,0.003,0.209,4.075,64.489,3119.2,288.546,0.41664,10.586,4003.6
20-07-2017 11:25:00,31.082,1007.646,72.477,0.0001,4.821,0.35,0.416,0.219,65.786,3066.5,289.433,-0.09727,9.146,4046.7
20-07-2017 11:25:30,31.554,1007.542,72.311,0.0014,4.779,-0.082,-0.076,-0.086,64.655,3118.5,288.351,-0.54208,10.116,4032.3
20-07-2017 11:26:00,30.771,1007.542,73.477,0.0003,3.478,0.096,0.026,0.735,63.935,3089.2,288.348,0.20411,10.347,3962.2
20-07-2017 11:26:30,30.71,1007.386,72.737,0.0012,3.988,-0.215,-0.272,0.596,64.383,3158.7,288.759,0.01208,8.315,3890.7
20-07-2017 11:27:00,31.469,1007.545,72.003,0.0002,4.762,0.025,0.193,-1.535,64.721,3194.7,288.373,-0.14783,10.474,3991.2
20-07-2017 11:27:30,31.049,1007.641,73.362,0.0001,4.293,0.309,0.062,1.356,65.795,3068.1,288.464,-0.07369,7.358,3895.2
20-07-2017 11:28:00,30.922,1007.416,71.609,0.0002,3.624,-0.121,-0.325,1.924,64.966,3215.0,288.225,0.11744,10.571,3950.4
20-07-2017 11:28:30,31.349,1007.688,71.671,0.0005,4.543,-0.092,0.121,-0.693,64.851,3123.0,288.699,0.2386,9.966,3956.3
20-07-2017 11:29:00,30.925,1007.506,71.796,0.0009,3.839,-0.07,-0.044,2.759,64.001,3080.7,288.702,-0.12101,11.82,3971.6
20-07-2017 11:29:30,31.533,1007.41,74.618,0.0002,5.345,-0.1,-0.108,1.499,65.628,3167.3,288.457,0.03158,9.01,4041.0
20-07-2017 11:30:00,31.234,1007.636,67.757,0.0012,5.195,-0.01,0.308,-3.363,64.478,3107.1,288.766,-0.23144,7.462,4051.9
20-07-2017 11:30:30,30.943,1007.482,73.182,0.0001,4.63,-0.06,-0.198,0.348,64.92,3125.3,287.994,-0.21325,9.701,4025.4
20-07-2017 11:31:00,31.592,1007.608,72.64,0.0006,5.085,0.066,0.164,-1.92,66.184,3109.2,288.339,0.25322,9.064,4031.6
20-07-2017 11:31:30,30.901,1007.481,70.067,0.0007,4.307,0.095,-0.096,-1.098,65.407,3088.6,288.5,-0.06981,8.1,4032.8
20-07-2017 11:32:00,31.225,1007.509,73.053,0.0002,4.727,-0.036,0.18,-1.127,63.697,3165.6,288.199,-0.23681,10.172,3875.2
20-07-2017 11:32:30,31.115,1007.576,73.302,0.0,5.155,-0.065,0.201,1.364,63.584,3115.1,288.026,0.12966,9.352,4000.5
20-07-2017 11:33:00,31.353,1007.551,73.473,0.0002,4.415,0.135,-0.138,-1.745,64.949,3057.6,288.459,0.36641,11.147,3910.2
20-07-2017 11:33:30,31.418,1007.277,68.61,0.0,4.115,-0.411,-0.198,-3.43,64.03,3157.0,288.759,0.2385,11.889,4025.5
20-07-2017 11:34:00,31.023,1007.382,74.638,0.0012,3.245,-0.124,-0.309,3.31,65.519,3069.1,288.936,-0.1862,10.671,3895.3
20-07-2017 11:34:30,30.827,1007.628,71.482,0.0015,4.218,0.218,0.121,-2.137,65.034,3071.7,288.387,-0.08233,7.728,3991.0
20-07-2017 11:35:00,31.117,1007.5,73.618,0.0007,4.762,-0.136,0.204,1.684,65.132,3189.0,288.771,0.17757,10.556,4027.4
20-07-2017 11:35:30,30.833,1007.453,73.7,0.0006,4.835,-0.029,-0.171,2.374,64.435,3069.6,288.742,0.07281,9.119,3944.1
20-07-2017 11:36:00,31.493,1007.353,71.273,0.0001,4.571,-0.255,-0.093,-0.598,66.393,3013.6,288.917,-0.14801,8.388,4048.1
20-07-2017 11:36:30,31.024,1007.387,73.579,0.0,3.943,-0.094,-0.214,1.058,67.274,3160.6,288.446,-0.45257,8.675,4025.3
20-07-2017 11:37:00,30.886,1007.274,72.01,0.0008,3.082,-0.235,-0.246,-2.592,64.777,3114.2,288.012,0.06306,9.804,4019.0
20-07-2017 11:37:30,31.023,1007.504,69.481,0.0004,3.971,-0.072,0.172,-0.206,65.282,3118.5,288.572,0.11771,10.526,4034.9
20-07-2017 11:38:00,30.628,1007.444,74.34,0.0006,4.085,-0.107,-0.093,1.717,65.078,3113.7,288.247,-0.11905,12.194,3982.0
20-07-2017 11:38:30,30.722,1007.4,71.426,0.0008,4.08,0.123,-0.38,-2.1,64.792,3141.0,288.334,0.10689,11.299,4007.6
20-07-2017 11:39:00,31.252,1007.508,71.306,0.0003,4.639,0.126,-0.068,-1.572,64.334,3091.8,288.461,0.05769,7.476,4000.5
20-07-2017 11:39:30,30.788,1007.56,71.984,0.0001,5.459,-0.068,0.05,-2.569,64.132,3203.2,288.449,0.06642,9.171,3999.4
20-07-2017 11:40:00,30.678,1007.767,72.997,0.0008,4.342,0.267,0.121,0.52,64.092,3055.6,288.594,0.15631,11.902,3966.4
20-07-2017 11:40:30,31.073,1007.334,72.502,0.0003,4.138,-0.119,-0.208,0.191,65.324,3151.7,288.762,-0.07639,11.289,3937.9
20-07-2017 11:41:00,31.223,1007.655,73.41,0.0009,4.112,0.302,0.113,-0.066,64.584,3161.5,288.441,-0.04612,8.446,3983.2
20-07-2017 11:41:30,31.106,1007.632,70.579,0.0003,4.343,0.245,0.246,-2.158,62.937,3091.4,288.67,0.05738,8.657,3980.4
20-07-2017 11:42:00,31.163,1007.422,71.475,0.0001,3.771,0.148,-0.123,-0.528,65.356,3078.2,288.556,0.08097,11.297,3963.2
20-07-2017 11:42:30,30.725,1007.54,72.414,0.0001,4.34,0.036,-0.101,-0.948,64.969,3180.3,288.832,-0.03051,9.261,4042.6
20-07-2017 11:43:00,30.546,1007.461,75.435,0.0007,4.538,0.017,0.045,3.826,66.077,3079.9,288.495,-0.15216,8.655,3941.4
20-07-2017 11:43:30,31.276,1007.538,72.417,0.0004,4.394,0.138,-0.15,0.746,65.298,3099.1,288.527,-0.02787,7.503,3991.4
20-07-2017 11:44:00,30.807,1007.696,74.216,0.0003,4.542,0.188,0.19,2.42,63.817,3173.8,288.439,-0.0125,9.682,4058.3
20-07-2017 11:44:30,30.825,1007.588,72.646,0.0003,4.528,0.028,0.178,-1.972,63.216,3131.1,288.502,-0.06136,7.581,4045.5
20-07-2017 11:45:00,31.207,1007.576,71.863,0.0004,3.205,-0.191,-0.06,4.106,64.424,3039.6,288.316,-0.10805,9.955,4060.8
20-07-2017 11:45:30,31.014,1007.463,72.218,0.0001,4.65,0.129,-0.019,-0.963,64.5,3216.8,288.286,0.23389,10.999,3970.5
20-07-2017 11:46:00,30.976,1007.337,72.336,0.0002,3.865,-0.318,-0.271,-0.304,65.755,3102.9,288.784,-0.03009,9.777,4039.2
20-07-2017 11:46:30,31.404,1007.49,73.494,0.0002,3.61,-0.142,0.009,3.427,64.993,3109.3,288.226,-0.16423,11.022,3946.9
20-07-2017 11:47:00,30.689,1007.66,74.65,0.0002,3.605,0.238,0.151,1.597,65.907,3142.2,288.455,0.31478,11.647,3986.2
